x,y,t,type,id
284,141,1436206462462,m,335
284,141,1436206462473,m,335
284,142,1436206462482,m,335
284,143,1436206462493,m,335
284,145,1436206462503,m,335
284,147,1436206462513,m,335
284,148,1436206462534,m,335
284,149,1436206462544,m,335
284,149,1436206462554,m,335
284,151,1436206462565,m,335
284,151,1436206462605,m,335
284,151,1436206462615,m,335
284,151,1436206462626,m,335
284,152,1436206462655,m,335
284,152,1436206462685,m,335
284,152,1436206462747,m,335
284,152,1436206462778,m,335
284,151,1436206462797,m,335
284,151,1436206462807,m,335
285,151,1436206462817,m,335
285,151,1436206462828,m,335
285,151,1436206462837,m,335
286,151,1436206462848,m,335
288,151,1436206462858,m,335
288,151,1436206462867,m,335
291,152,1436206462878,m,335
